id,head,relation_type,tail
2,tcp,supports,full-duplex
2,congestion control,requires,congestion window
2,congestion control,supports,delay-based approach
2,transport layer,implements,demultiplexing
2,transport layer,implements,multiplexing
2,transport layer,provides,error checking
2,transport layer,provides,port number
2,transport layer,receives,segment
2,transport layer,sends,transport-level segment
3,transport layer,implements,demultiplexing
3,transport layer,implements,multiplexing
3,transport layer,provides,error checking
3,transport layer,provides,port number
3,transport layer,receives,segment
3,transport layer,sends,transport-level segment
4,network layer,enables,explicit congestion indication
4,network layer,sends,datagram
5,datagram,contains,segment
5,network layer,enables,explicit congestion indication
5,network layer,sends,datagram
6,tcp,has_part,congestion avoidance
6,tcp,has_part,congestion control mechanism
6,tcp,has_part,connection state
6,tcp,has_part,fast recovery
6,tcp,has_part,receive buffer
6,tcp,has_part,send buffer
6,tcp,has_part,slow start
6,tcp,has_part,tcp state
6,tcp,has_part,window behavior
6,tcp,implements,aimd
6,tcp,implements,aimd algorithm
6,tcp,implements,congestion avoidance
6,tcp,implements,congestion control
6,tcp,implements,demultiplexing
6,tcp,implements,fast recovery
6,tcp,implements,fast retransmit
6,tcp,implements,reliable data transfer service
6,tcp,implements,retransmit mechanism
6,tcp,implements,slow start
6,tcp,implements,three-way handshake
6,tcp,is_a,transport-layer protocol
6,tcp,operates_at,transport layer
6,tcp,provides,congestion control
6,tcp,provides,cumulative acknowledgments
6,tcp,provides,error detection
6,tcp,provides,flow control
6,tcp,provides,flow control service
6,tcp,provides,full-duplex service
6,tcp,provides,point-to-point
6,tcp,provides,reliable connection-oriented service
6,tcp,provides,reliable data transfer
6,tcp,provides,retransmissions
6,tcp,provides,round-trip time estimation
6,tcp,provides,timers
6,tcp,receives,ack
6,tcp,requires,acknowledgments
6,tcp,requires,checksum
6,tcp,requires,flow control
6,tcp,requires,sequence numbers
6,tcp,requires,timers
6,tcp,runs_on,ip
6,tcp,sends,segment
6,tcp,supports,full-duplex
6,udp,implements,checksum calculation
6,udp,implements,demultiplexing
6,udp,operates_at,transport layer
6,udp,provides,error checking
6,udp,provides,error detection
6,udp,provides,process-to-process data delivery
6,udp,provides,unreliable connectionless service
6,udp,requires,checksum
6,udp,supports,multimedia applications
6,transport layer,implements,demultiplexing
6,transport layer,implements,multiplexing
6,transport layer,provides,error checking
6,transport layer,provides,port number
6,transport layer,receives,segment
6,transport layer,sends,transport-level segment
6,network layer,enables,explicit congestion indication
6,network layer,sends,datagram
10,transport protocol,operates_at,transport layer
10,transport protocol,provides,reliable data transfer service
10,transport protocol,runs_on,host
10,network layer,enables,explicit congestion indication
10,network layer,sends,datagram
12,transport protocol,operates_at,transport layer
12,transport protocol,provides,reliable data transfer service
12,transport protocol,runs_on,host
13,transport protocol,operates_at,transport layer
13,transport protocol,provides,reliable data transfer service
13,transport protocol,runs_on,host
14,transport protocol,operates_at,transport layer
14,transport protocol,provides,reliable data transfer service
14,transport protocol,runs_on,host
14,network layer,enables,explicit congestion indication
14,network layer,sends,datagram
15,udp,implements,checksum calculation
15,udp,implements,demultiplexing
15,udp,operates_at,transport layer
15,udp,provides,error checking
15,udp,provides,error detection
15,udp,provides,process-to-process data delivery
15,udp,provides,unreliable connectionless service
15,udp,requires,checksum
15,udp,supports,multimedia applications
15,tcp,has_part,congestion avoidance
15,tcp,has_part,congestion control mechanism
15,tcp,has_part,connection state
15,tcp,has_part,fast recovery
15,tcp,has_part,receive buffer
15,tcp,has_part,send buffer
15,tcp,has_part,slow start
15,tcp,has_part,tcp state
15,tcp,has_part,window behavior
15,tcp,implements,aimd
15,tcp,implements,aimd algorithm
15,tcp,implements,congestion avoidance
15,tcp,implements,congestion control
15,tcp,implements,demultiplexing
15,tcp,implements,fast recovery
15,tcp,implements,fast retransmit
15,tcp,implements,reliable data transfer service
15,tcp,implements,retransmit mechanism
15,tcp,implements,slow start
15,tcp,implements,three-way handshake
15,tcp,is_a,transport-layer protocol
15,tcp,operates_at,transport layer
15,tcp,provides,congestion control
15,tcp,provides,cumulative acknowledgments
15,tcp,provides,error detection
15,tcp,provides,flow control
15,tcp,provides,flow control service
15,tcp,provides,full-duplex service
15,tcp,provides,point-to-point
15,tcp,provides,reliable connection-oriented service
15,tcp,provides,reliable data transfer
15,tcp,provides,retransmissions
15,tcp,provides,round-trip time estimation
15,tcp,provides,timers
15,tcp,receives,ack
15,tcp,requires,acknowledgments
15,tcp,requires,checksum
15,tcp,requires,flow control
15,tcp,requires,sequence numbers
15,tcp,requires,timers
15,tcp,runs_on,ip
15,tcp,sends,segment
15,tcp,supports,full-duplex
15,segment,contains,destination port number
15,segment,contains,port
15,segment,contains,source port number
15,segment,has_part,sequence number
15,datagram,contains,segment
16,tcp,has_part,congestion avoidance
16,tcp,has_part,congestion control mechanism
16,tcp,has_part,connection state
16,tcp,has_part,fast recovery
16,tcp,has_part,receive buffer
16,tcp,has_part,send buffer
16,tcp,has_part,slow start
16,tcp,has_part,tcp state
16,tcp,has_part,window behavior
16,tcp,implements,aimd
16,tcp,implements,aimd algorithm
16,tcp,implements,congestion avoidance
16,tcp,implements,congestion control
16,tcp,implements,demultiplexing
16,tcp,implements,fast recovery
16,tcp,implements,fast retransmit
16,tcp,implements,reliable data transfer service
16,tcp,implements,retransmit mechanism
16,tcp,implements,slow start
16,tcp,implements,three-way handshake
16,tcp,is_a,transport-layer protocol
16,tcp,operates_at,transport layer
16,tcp,provides,congestion control
16,tcp,provides,cumulative acknowledgments
16,tcp,provides,error detection
16,tcp,provides,flow control
16,tcp,provides,flow control service
16,tcp,provides,full-duplex service
16,tcp,provides,point-to-point
16,tcp,provides,reliable connection-oriented service
16,tcp,provides,reliable data transfer
16,tcp,provides,retransmissions
16,tcp,provides,round-trip time estimation
16,tcp,provides,timers
16,tcp,receives,ack
16,tcp,requires,acknowledgments
16,tcp,requires,checksum
16,tcp,requires,flow control
16,tcp,requires,sequence numbers
16,tcp,requires,timers
16,tcp,runs_on,ip
16,tcp,sends,segment
16,tcp,supports,full-duplex
16,udp,implements,checksum calculation
16,udp,implements,demultiplexing
16,udp,operates_at,transport layer
16,udp,provides,error checking
16,udp,provides,error detection
16,udp,provides,process-to-process data delivery
16,udp,provides,unreliable connectionless service
16,udp,requires,checksum
16,udp,supports,multimedia applications
16,datagram,contains,segment
16,ip,operates_at,network layer
16,ip,provides,network-layer service
16,ip,runs_on,link layer
17,ip,operates_at,network layer
17,ip,provides,network-layer service
17,ip,runs_on,link layer
17,ip address,identifies,client
17,ip address,identifies,host
18,udp,implements,checksum calculation
18,udp,implements,demultiplexing
18,udp,operates_at,transport layer
18,udp,provides,error checking
18,udp,provides,error detection
18,udp,provides,process-to-process data delivery
18,udp,provides,unreliable connectionless service
18,udp,requires,checksum
18,udp,supports,multimedia applications
18,tcp,has_part,congestion avoidance
18,tcp,has_part,congestion control mechanism
18,tcp,has_part,connection state
18,tcp,has_part,fast recovery
18,tcp,has_part,receive buffer
18,tcp,has_part,send buffer
18,tcp,has_part,slow start
18,tcp,has_part,tcp state
18,tcp,has_part,window behavior
18,tcp,implements,aimd
18,tcp,implements,aimd algorithm
18,tcp,implements,congestion avoidance
18,tcp,implements,congestion control
18,tcp,implements,demultiplexing
18,tcp,implements,fast recovery
18,tcp,implements,fast retransmit
18,tcp,implements,reliable data transfer service
18,tcp,implements,retransmit mechanism
18,tcp,implements,slow start
18,tcp,implements,three-way handshake
18,tcp,is_a,transport-layer protocol
18,tcp,operates_at,transport layer
18,tcp,provides,congestion control
18,tcp,provides,cumulative acknowledgments
18,tcp,provides,error detection
18,tcp,provides,flow control
18,tcp,provides,flow control service
18,tcp,provides,full-duplex service
18,tcp,provides,point-to-point
18,tcp,provides,reliable connection-oriented service
18,tcp,provides,reliable data transfer
18,tcp,provides,retransmissions
18,tcp,provides,round-trip time estimation
18,tcp,provides,timers
18,tcp,receives,ack
18,tcp,requires,acknowledgments
18,tcp,requires,checksum
18,tcp,requires,flow control
18,tcp,requires,sequence numbers
18,tcp,requires,timers
18,tcp,runs_on,ip
18,tcp,sends,segment
18,tcp,supports,full-duplex
18,ip,operates_at,network layer
18,ip,provides,network-layer service
18,ip,runs_on,link layer
19,udp,implements,checksum calculation
19,udp,implements,demultiplexing
19,udp,operates_at,transport layer
19,udp,provides,error checking
19,udp,provides,error detection
19,udp,provides,process-to-process data delivery
19,udp,provides,unreliable connectionless service
19,udp,requires,checksum
19,udp,supports,multimedia applications
19,ip,operates_at,network layer
19,ip,provides,network-layer service
19,ip,runs_on,link layer
19,tcp,has_part,congestion avoidance
19,tcp,has_part,congestion control mechanism
19,tcp,has_part,connection state
19,tcp,has_part,fast recovery
19,tcp,has_part,receive buffer
19,tcp,has_part,send buffer
19,tcp,has_part,slow start
19,tcp,has_part,tcp state
19,tcp,has_part,window behavior
19,tcp,implements,aimd
19,tcp,implements,aimd algorithm
19,tcp,implements,congestion avoidance
19,tcp,implements,congestion control
19,tcp,implements,demultiplexing
19,tcp,implements,fast recovery
19,tcp,implements,fast retransmit
19,tcp,implements,reliable data transfer service
19,tcp,implements,retransmit mechanism
19,tcp,implements,slow start
19,tcp,implements,three-way handshake
19,tcp,is_a,transport-layer protocol
19,tcp,operates_at,transport layer
19,tcp,provides,congestion control
19,tcp,provides,cumulative acknowledgments
19,tcp,provides,error detection
19,tcp,provides,flow control
19,tcp,provides,flow control service
19,tcp,provides,full-duplex service
19,tcp,provides,point-to-point
19,tcp,provides,reliable connection-oriented service
19,tcp,provides,reliable data transfer
19,tcp,provides,retransmissions
19,tcp,provides,round-trip time estimation
19,tcp,provides,timers
19,tcp,receives,ack
19,tcp,requires,acknowledgments
19,tcp,requires,checksum
19,tcp,requires,flow control
19,tcp,requires,sequence numbers
19,tcp,requires,timers
19,tcp,runs_on,ip
19,tcp,sends,segment
19,tcp,supports,full-duplex
20,tcp,has_part,congestion avoidance
20,tcp,has_part,congestion control mechanism
20,tcp,has_part,connection state
20,tcp,has_part,fast recovery
20,tcp,has_part,receive buffer
20,tcp,has_part,send buffer
20,tcp,has_part,slow start
20,tcp,has_part,tcp state
20,tcp,has_part,window behavior
20,tcp,implements,aimd
20,tcp,implements,aimd algorithm
20,tcp,implements,congestion avoidance
20,tcp,implements,congestion control
20,tcp,implements,demultiplexing
20,tcp,implements,fast recovery
20,tcp,implements,fast retransmit
20,tcp,implements,reliable data transfer service
20,tcp,implements,retransmit mechanism
20,tcp,implements,slow start
20,tcp,implements,three-way handshake
20,tcp,is_a,transport-layer protocol
20,tcp,operates_at,transport layer
20,tcp,provides,congestion control
20,tcp,provides,cumulative acknowledgments
20,tcp,provides,error detection
20,tcp,provides,flow control
20,tcp,provides,flow control service
20,tcp,provides,full-duplex service
20,tcp,provides,point-to-point
20,tcp,provides,reliable connection-oriented service
20,tcp,provides,reliable data transfer
20,tcp,provides,retransmissions
20,tcp,provides,round-trip time estimation
20,tcp,provides,timers
20,tcp,receives,ack
20,tcp,requires,acknowledgments
20,tcp,requires,checksum
20,tcp,requires,flow control
20,tcp,requires,sequence numbers
20,tcp,requires,timers
20,tcp,runs_on,ip
20,tcp,sends,segment
20,tcp,supports,full-duplex
20,ip,operates_at,network layer
20,ip,provides,network-layer service
20,ip,runs_on,link layer
20,congestion control,requires,congestion window
20,congestion control,supports,delay-based approach
21,congestion control,requires,congestion window
21,congestion control,supports,delay-based approach
23,network layer,enables,explicit congestion indication
23,network layer,sends,datagram
23,transport layer,implements,demultiplexing
23,transport layer,implements,multiplexing
23,transport layer,provides,error checking
23,transport layer,provides,port number
23,transport layer,receives,segment
23,transport layer,sends,transport-level segment
24,ftp,requires,well-known port number
24,telnet,operates_at,application layer
24,telnet,runs_on,tcp
24,http,operates_at,application layer
24,http,runs_on,tcp
27,transport layer,implements,demultiplexing
27,transport layer,implements,multiplexing
27,transport layer,provides,error checking
27,transport layer,provides,port number
27,transport layer,receives,segment
27,transport layer,sends,transport-level segment
29,source port number field,part_of,segment
29,destination port number field,part_of,segment
29,port number,enables,demultiplexing
29,port number,enables,multiplexing
29,udp,implements,checksum calculation
29,udp,implements,demultiplexing
29,udp,operates_at,transport layer
29,udp,provides,error checking
29,udp,provides,error detection
29,udp,provides,process-to-process data delivery
29,udp,provides,unreliable connectionless service
29,udp,requires,checksum
29,udp,supports,multimedia applications
30,http,operates_at,application layer
30,http,runs_on,tcp
30,ftp,requires,well-known port number
30,transport layer,implements,demultiplexing
30,transport layer,implements,multiplexing
30,transport layer,provides,error checking
30,transport layer,provides,port number
30,transport layer,receives,segment
30,transport layer,sends,transport-level segment
31,udp,implements,checksum calculation
31,udp,implements,demultiplexing
31,udp,operates_at,transport layer
31,udp,provides,error checking
31,udp,provides,error detection
31,udp,provides,process-to-process data delivery
31,udp,provides,unreliable connectionless service
31,udp,requires,checksum
31,udp,supports,multimedia applications
31,tcp,has_part,congestion avoidance
31,tcp,has_part,congestion control mechanism
31,tcp,has_part,connection state
31,tcp,has_part,fast recovery
31,tcp,has_part,receive buffer
31,tcp,has_part,send buffer
31,tcp,has_part,slow start
31,tcp,has_part,tcp state
31,tcp,has_part,window behavior
31,tcp,implements,aimd
31,tcp,implements,aimd algorithm
31,tcp,implements,congestion avoidance
31,tcp,implements,congestion control
31,tcp,implements,demultiplexing
31,tcp,implements,fast recovery
31,tcp,implements,fast retransmit
31,tcp,implements,reliable data transfer service
31,tcp,implements,retransmit mechanism
31,tcp,implements,slow start
31,tcp,implements,three-way handshake
31,tcp,is_a,transport-layer protocol
31,tcp,operates_at,transport layer
31,tcp,provides,congestion control
31,tcp,provides,cumulative acknowledgments
31,tcp,provides,error detection
31,tcp,provides,flow control
31,tcp,provides,flow control service
31,tcp,provides,full-duplex service
31,tcp,provides,point-to-point
31,tcp,provides,reliable connection-oriented service
31,tcp,provides,reliable data transfer
31,tcp,provides,retransmissions
31,tcp,provides,round-trip time estimation
31,tcp,provides,timers
31,tcp,receives,ack
31,tcp,requires,acknowledgments
31,tcp,requires,checksum
31,tcp,requires,flow control
31,tcp,requires,sequence numbers
31,tcp,requires,timers
31,tcp,runs_on,ip
31,tcp,sends,segment
31,tcp,supports,full-duplex
32,port number,enables,demultiplexing
32,port number,enables,multiplexing
33,udp,implements,checksum calculation
33,udp,implements,demultiplexing
33,udp,operates_at,transport layer
33,udp,provides,error checking
33,udp,provides,error detection
33,udp,provides,process-to-process data delivery
33,udp,provides,unreliable connectionless service
33,udp,requires,checksum
33,udp,supports,multimedia applications
34,network layer,enables,explicit congestion indication
34,network layer,sends,datagram
37,tcp connection establishment,increases,end-to-end delay
38,tcp segment,contains,destination port number
38,tcp segment,provides,acknowledgment
38,tcp,has_part,congestion avoidance
38,tcp,has_part,congestion control mechanism
38,tcp,has_part,connection state
38,tcp,has_part,fast recovery
38,tcp,has_part,receive buffer
38,tcp,has_part,send buffer
38,tcp,has_part,slow start
38,tcp,has_part,tcp state
38,tcp,has_part,window behavior
38,tcp,implements,aimd
38,tcp,implements,aimd algorithm
38,tcp,implements,congestion avoidance
38,tcp,implements,congestion control
38,tcp,implements,demultiplexing
38,tcp,implements,fast recovery
38,tcp,implements,fast retransmit
38,tcp,implements,reliable data transfer service
38,tcp,implements,retransmit mechanism
38,tcp,implements,slow start
38,tcp,implements,three-way handshake
38,tcp,is_a,transport-layer protocol
38,tcp,operates_at,transport layer
38,tcp,provides,congestion control
38,tcp,provides,cumulative acknowledgments
38,tcp,provides,error detection
38,tcp,provides,flow control
38,tcp,provides,flow control service
38,tcp,provides,full-duplex service
38,tcp,provides,point-to-point
38,tcp,provides,reliable connection-oriented service
38,tcp,provides,reliable data transfer
38,tcp,provides,retransmissions
38,tcp,provides,round-trip time estimation
38,tcp,provides,timers
38,tcp,receives,ack
38,tcp,requires,acknowledgments
38,tcp,requires,checksum
38,tcp,requires,flow control
38,tcp,requires,sequence numbers
38,tcp,requires,timers
38,tcp,runs_on,ip
38,tcp,sends,segment
38,tcp,supports,full-duplex
40,socket,receives,segment
40,transport layer,implements,demultiplexing
40,transport layer,implements,multiplexing
40,transport layer,provides,error checking
40,transport layer,provides,port number
40,transport layer,receives,segment
40,transport layer,sends,transport-level segment
42,ip address,identifies,client
42,ip address,identifies,host
46,udp,implements,checksum calculation
46,udp,implements,demultiplexing
46,udp,operates_at,transport layer
46,udp,provides,error checking
46,udp,provides,error detection
46,udp,provides,process-to-process data delivery
46,udp,provides,unreliable connectionless service
46,udp,requires,checksum
46,udp,supports,multimedia applications
47,udp,implements,checksum calculation
47,udp,implements,demultiplexing
47,udp,operates_at,transport layer
47,udp,provides,error checking
47,udp,provides,error detection
47,udp,provides,process-to-process data delivery
47,udp,provides,unreliable connectionless service
47,udp,requires,checksum
47,udp,supports,multimedia applications
48,udp,implements,checksum calculation
48,udp,implements,demultiplexing
48,udp,operates_at,transport layer
48,udp,provides,error checking
48,udp,provides,error detection
48,udp,provides,process-to-process data delivery
48,udp,provides,unreliable connectionless service
48,udp,requires,checksum
48,udp,supports,multimedia applications
49,udp,implements,checksum calculation
49,udp,implements,demultiplexing
49,udp,operates_at,transport layer
49,udp,provides,error checking
49,udp,provides,error detection
49,udp,provides,process-to-process data delivery
49,udp,provides,unreliable connectionless service
49,udp,requires,checksum
49,udp,supports,multimedia applications
49,ip,operates_at,network layer
49,ip,provides,network-layer service
49,ip,runs_on,link layer
50,udp,implements,checksum calculation
50,udp,implements,demultiplexing
50,udp,operates_at,transport layer
50,udp,provides,error checking
50,udp,provides,error detection
50,udp,provides,process-to-process data delivery
50,udp,provides,unreliable connectionless service
50,udp,requires,checksum
50,udp,supports,multimedia applications
50,dns,runs_on,udp
51,udp,implements,checksum calculation
51,udp,implements,demultiplexing
51,udp,operates_at,transport layer
51,udp,provides,error checking
51,udp,provides,error detection
51,udp,provides,process-to-process data delivery
51,udp,provides,unreliable connectionless service
51,udp,requires,checksum
51,udp,supports,multimedia applications
51,network layer,enables,explicit congestion indication
51,network layer,sends,datagram
51,udp segment,contains,checksum
51,udp segment,contains,header fields
51,udp segment,has_part,checksum field
51,datagram,contains,segment
51,name server,receives,datagram
51,dns,runs_on,udp
52,udp,implements,checksum calculation
52,udp,implements,demultiplexing
52,udp,operates_at,transport layer
52,udp,provides,error checking
52,udp,provides,error detection
52,udp,provides,process-to-process data delivery
52,udp,provides,unreliable connectionless service
52,udp,requires,checksum
52,udp,supports,multimedia applications
52,tcp,has_part,congestion avoidance
52,tcp,has_part,congestion control mechanism
52,tcp,has_part,connection state
52,tcp,has_part,fast recovery
52,tcp,has_part,receive buffer
52,tcp,has_part,send buffer
52,tcp,has_part,slow start
52,tcp,has_part,tcp state
52,tcp,has_part,window behavior
52,tcp,implements,aimd
52,tcp,implements,aimd algorithm
52,tcp,implements,congestion avoidance
52,tcp,implements,congestion control
52,tcp,implements,demultiplexing
52,tcp,implements,fast recovery
52,tcp,implements,fast retransmit
52,tcp,implements,reliable data transfer service
52,tcp,implements,retransmit mechanism
52,tcp,implements,slow start
52,tcp,implements,three-way handshake
52,tcp,is_a,transport-layer protocol
52,tcp,operates_at,transport layer
52,tcp,provides,congestion control
52,tcp,provides,cumulative acknowledgments
52,tcp,provides,error detection
52,tcp,provides,flow control
52,tcp,provides,flow control service
52,tcp,provides,full-duplex service
52,tcp,provides,point-to-point
52,tcp,provides,reliable connection-oriented service
52,tcp,provides,reliable data transfer
52,tcp,provides,retransmissions
52,tcp,provides,round-trip time estimation
52,tcp,provides,timers
52,tcp,receives,ack
52,tcp,requires,acknowledgments
52,tcp,requires,checksum
52,tcp,requires,flow control
52,tcp,requires,sequence numbers
52,tcp,requires,timers
52,tcp,runs_on,ip
52,tcp,sends,segment
52,tcp,supports,full-duplex
52,udp segment,contains,checksum
52,udp segment,contains,header fields
52,udp segment,has_part,checksum field
52,network layer,enables,explicit congestion indication
52,network layer,sends,datagram
53,tcp,has_part,congestion avoidance
53,tcp,has_part,congestion control mechanism
53,tcp,has_part,connection state
53,tcp,has_part,fast recovery
53,tcp,has_part,receive buffer
53,tcp,has_part,send buffer
53,tcp,has_part,slow start
53,tcp,has_part,tcp state
53,tcp,has_part,window behavior
53,tcp,implements,aimd
53,tcp,implements,aimd algorithm
53,tcp,implements,congestion avoidance
53,tcp,implements,congestion control
53,tcp,implements,demultiplexing
53,tcp,implements,fast recovery
53,tcp,implements,fast retransmit
53,tcp,implements,reliable data transfer service
53,tcp,implements,retransmit mechanism
53,tcp,implements,slow start
53,tcp,implements,three-way handshake
53,tcp,is_a,transport-layer protocol
53,tcp,operates_at,transport layer
53,tcp,provides,congestion control
53,tcp,provides,cumulative acknowledgments
53,tcp,provides,error detection
53,tcp,provides,flow control
53,tcp,provides,flow control service
53,tcp,provides,full-duplex service
53,tcp,provides,point-to-point
53,tcp,provides,reliable connection-oriented service
53,tcp,provides,reliable data transfer
53,tcp,provides,retransmissions
53,tcp,provides,round-trip time estimation
53,tcp,provides,timers
53,tcp,receives,ack
53,tcp,requires,acknowledgments
53,tcp,requires,checksum
53,tcp,requires,flow control
53,tcp,requires,sequence numbers
53,tcp,requires,timers
53,tcp,runs_on,ip
53,tcp,sends,segment
53,tcp,supports,full-duplex
53,udp,implements,checksum calculation
53,udp,implements,demultiplexing
53,udp,operates_at,transport layer
53,udp,provides,error checking
53,udp,provides,error detection
53,udp,provides,process-to-process data delivery
53,udp,provides,unreliable connectionless service
53,udp,requires,checksum
53,udp,supports,multimedia applications
54,tcp,has_part,congestion avoidance
54,tcp,has_part,congestion control mechanism
54,tcp,has_part,connection state
54,tcp,has_part,fast recovery
54,tcp,has_part,receive buffer
54,tcp,has_part,send buffer
54,tcp,has_part,slow start
54,tcp,has_part,tcp state
54,tcp,has_part,window behavior
54,tcp,implements,aimd
54,tcp,implements,aimd algorithm
54,tcp,implements,congestion avoidance
54,tcp,implements,congestion control
54,tcp,implements,demultiplexing
54,tcp,implements,fast recovery
54,tcp,implements,fast retransmit
54,tcp,implements,reliable data transfer service
54,tcp,implements,retransmit mechanism
54,tcp,implements,slow start
54,tcp,implements,three-way handshake
54,tcp,is_a,transport-layer protocol
54,tcp,operates_at,transport layer
54,tcp,provides,congestion control
54,tcp,provides,cumulative acknowledgments
54,tcp,provides,error detection
54,tcp,provides,flow control
54,tcp,provides,flow control service
54,tcp,provides,full-duplex service
54,tcp,provides,point-to-point
54,tcp,provides,reliable connection-oriented service
54,tcp,provides,reliable data transfer
54,tcp,provides,retransmissions
54,tcp,provides,round-trip time estimation
54,tcp,provides,timers
54,tcp,receives,ack
54,tcp,requires,acknowledgments
54,tcp,requires,checksum
54,tcp,requires,flow control
54,tcp,requires,sequence numbers
54,tcp,requires,timers
54,tcp,runs_on,ip
54,tcp,sends,segment
54,tcp,supports,full-duplex
54,udp,implements,checksum calculation
54,udp,implements,demultiplexing
54,udp,operates_at,transport layer
54,udp,provides,error checking
54,udp,provides,error detection
54,udp,provides,process-to-process data delivery
54,udp,provides,unreliable connectionless service
54,udp,requires,checksum
54,udp,supports,multimedia applications
54,dns,runs_on,udp
54,http,operates_at,application layer
54,http,runs_on,tcp
55,udp,implements,checksum calculation
55,udp,implements,demultiplexing
55,udp,operates_at,transport layer
55,udp,provides,error checking
55,udp,provides,error detection
55,udp,provides,process-to-process data delivery
55,udp,provides,unreliable connectionless service
55,udp,requires,checksum
55,udp,supports,multimedia applications
55,tcp,has_part,congestion avoidance
55,tcp,has_part,congestion control mechanism
55,tcp,has_part,connection state
55,tcp,has_part,fast recovery
55,tcp,has_part,receive buffer
55,tcp,has_part,send buffer
55,tcp,has_part,slow start
55,tcp,has_part,tcp state
55,tcp,has_part,window behavior
55,tcp,implements,aimd
55,tcp,implements,aimd algorithm
55,tcp,implements,congestion avoidance
55,tcp,implements,congestion control
55,tcp,implements,demultiplexing
55,tcp,implements,fast recovery
55,tcp,implements,fast retransmit
55,tcp,implements,reliable data transfer service
55,tcp,implements,retransmit mechanism
55,tcp,implements,slow start
55,tcp,implements,three-way handshake
55,tcp,is_a,transport-layer protocol
55,tcp,operates_at,transport layer
55,tcp,provides,congestion control
55,tcp,provides,cumulative acknowledgments
55,tcp,provides,error detection
55,tcp,provides,flow control
55,tcp,provides,flow control service
55,tcp,provides,full-duplex service
55,tcp,provides,point-to-point
55,tcp,provides,reliable connection-oriented service
55,tcp,provides,reliable data transfer
55,tcp,provides,retransmissions
55,tcp,provides,round-trip time estimation
55,tcp,provides,timers
55,tcp,receives,ack
55,tcp,requires,acknowledgments
55,tcp,requires,checksum
55,tcp,requires,flow control
55,tcp,requires,sequence numbers
55,tcp,requires,timers
