id,head,relation_type,tail
158,alias hostname,maps_to,canonical hostname
158,http,enables,cookie
158,http,enables,streaming
158,http,operates_at,application layer
158,http,provides,conditional get
158,http,runs_on,tcp
158,http,supports,persistent connection
158,http,supports,pipelining
159,dns,has_part,dns server
159,dns,maps_to,ip address
159,dns,operates_at,application layer
159,dns,provides,directory service
159,dns,provides,host aliasing
159,dns,provides,hostname-to-ip-address translation service
159,dns,provides,load distribution
159,dns,provides,mail server aliasing
159,dns,runs_on,udp
160,dns,has_part,dns server
160,dns,maps_to,ip address
160,dns,operates_at,application layer
160,dns,provides,directory service
160,dns,provides,host aliasing
160,dns,provides,hostname-to-ip-address translation service
160,dns,provides,load distribution
160,dns,provides,mail server aliasing
160,dns,runs_on,udp
161,dns query,contains,hostname
162,dns server,communicates_with,dns client
162,dns server,contains,mapping
162,dns server,forwards,dns query
162,dns server,has_part,cache
162,dns server,has_part,ns record
162,dns server,provides,hostname-to-ip-address translation service
162,dns server,provides,ip address
162,dns server,receives,dns query message
162,dns server,receives,hostname
162,dns server,sends,dns reply message
162,dns server,sends,ip address
162,dns server,supports,recursion
163,dns server,communicates_with,dns client
163,dns server,contains,mapping
163,dns server,forwards,dns query
163,dns server,has_part,cache
163,dns server,has_part,ns record
163,dns server,provides,hostname-to-ip-address translation service
163,dns server,provides,ip address
163,dns server,receives,dns query message
163,dns server,receives,hostname
163,dns server,sends,dns reply message
163,dns server,sends,ip address
163,dns server,supports,recursion
164,dns server,communicates_with,dns client
164,dns server,contains,mapping
164,dns server,forwards,dns query
164,dns server,has_part,cache
164,dns server,has_part,ns record
164,dns server,provides,hostname-to-ip-address translation service
164,dns server,provides,ip address
164,dns server,receives,dns query message
164,dns server,receives,hostname
164,dns server,sends,dns reply message
164,dns server,sends,ip address
164,dns server,supports,recursion
169,authoritative dns server,has_part,dns record
169,authoritative dns server,part_of,hierarchical architecture
169,authoritative dns server,provides,ip address
170,local dns server,communicates_with,authoritative dns server
170,local dns server,communicates_with,departmental dns server
170,local dns server,communicates_with,intermediate dns server
170,local dns server,communicates_with,root dns server
170,local dns server,communicates_with,tld server
170,local dns server,forwards,authoritative dns server
170,local dns server,forwards,authoritative server
170,local dns server,forwards,tld server
170,local dns server,receives,dns query
170,local dns server,sends,dns response
170,isp,provides,ip address
170,isp,provides,web cache
170,dhcp,provides,ip address
171,local dns server,communicates_with,authoritative dns server
171,local dns server,communicates_with,departmental dns server
171,local dns server,communicates_with,intermediate dns server
171,local dns server,communicates_with,root dns server
171,local dns server,communicates_with,tld server
171,local dns server,forwards,authoritative dns server
171,local dns server,forwards,authoritative server
171,local dns server,forwards,tld server
171,local dns server,receives,dns query
171,local dns server,sends,dns response
171,dns query,contains,hostname
172,local dns server,communicates_with,authoritative dns server
172,local dns server,communicates_with,departmental dns server
172,local dns server,communicates_with,intermediate dns server
172,local dns server,communicates_with,root dns server
172,local dns server,communicates_with,tld server
172,local dns server,forwards,authoritative dns server
172,local dns server,forwards,authoritative server
172,local dns server,forwards,tld server
172,local dns server,receives,dns query
172,local dns server,sends,dns response
172,authoritative dns server,has_part,dns record
172,authoritative dns server,part_of,hierarchical architecture
172,authoritative dns server,provides,ip address
172,root dns server,part_of,hierarchical architecture
172,root dns server,provides,ip address
173,tld server,is_a,dns server
173,tld server,provides,ip address
173,authoritative dns server,has_part,dns record
173,authoritative dns server,part_of,hierarchical architecture
173,authoritative dns server,provides,ip address
173,dns caching,decreases,delay
174,intermediate dns server,communicates_with,authoritative dns server
174,authoritative dns server,has_part,dns record
174,authoritative dns server,part_of,hierarchical architecture
174,authoritative dns server,provides,ip address
175,local dns server,communicates_with,authoritative dns server
175,local dns server,communicates_with,departmental dns server
175,local dns server,communicates_with,intermediate dns server
175,local dns server,communicates_with,root dns server
175,local dns server,communicates_with,tld server
175,local dns server,forwards,authoritative dns server
175,local dns server,forwards,authoritative server
175,local dns server,forwards,tld server
175,local dns server,receives,dns query
175,local dns server,sends,dns response
175,authoritative dns server,has_part,dns record
175,authoritative dns server,part_of,hierarchical architecture
175,authoritative dns server,provides,ip address
176,dns caching,decreases,delay
176,dns query,contains,hostname
177,dns caching,decreases,delay
177,dns server,communicates_with,dns client
177,dns server,contains,mapping
177,dns server,forwards,dns query
177,dns server,has_part,cache
177,dns server,has_part,ns record
177,dns server,provides,hostname-to-ip-address translation service
177,dns server,provides,ip address
177,dns server,receives,dns query message
177,dns server,receives,hostname
177,dns server,sends,dns reply message
177,dns server,sends,ip address
177,dns server,supports,recursion
177,hostname,identifies,host
177,hostname,maps_to,ip address
177,ip address,identifies,host
177,ip address,identifies,server
177,ip address,identifies,web server
178,dns server,communicates_with,dns client
178,dns server,contains,mapping
178,dns server,forwards,dns query
178,dns server,has_part,cache
178,dns server,has_part,ns record
178,dns server,provides,hostname-to-ip-address translation service
178,dns server,provides,ip address
178,dns server,receives,dns query message
178,dns server,receives,hostname
178,dns server,sends,dns reply message
178,dns server,sends,ip address
178,dns server,supports,recursion
178,ip address,identifies,host
178,ip address,identifies,server
178,ip address,identifies,web server
179,local dns server,communicates_with,authoritative dns server
179,local dns server,communicates_with,departmental dns server
179,local dns server,communicates_with,intermediate dns server
179,local dns server,communicates_with,root dns server
179,local dns server,communicates_with,tld server
179,local dns server,forwards,authoritative dns server
179,local dns server,forwards,authoritative server
179,local dns server,forwards,tld server
179,local dns server,receives,dns query
179,local dns server,sends,dns response
182,cname record,maps_to,canonical hostname
182,mx record,maps_to,canonical hostname
185,authoritative flag,identifies,authoritative server
187,answer section,contains,resource record
188,dns query,contains,hostname
188,dns server,communicates_with,dns client
188,dns server,contains,mapping
188,dns server,forwards,dns query
188,dns server,has_part,cache
188,dns server,has_part,ns record
188,dns server,provides,hostname-to-ip-address translation service
188,dns server,provides,ip address
188,dns server,receives,dns query message
188,dns server,receives,hostname
188,dns server,sends,dns reply message
188,dns server,sends,ip address
188,dns server,supports,recursion
189,dns query,contains,hostname
189,dns server,communicates_with,dns client
189,dns server,contains,mapping
189,dns server,forwards,dns query
189,dns server,has_part,cache
189,dns server,has_part,ns record
189,dns server,provides,hostname-to-ip-address translation service
189,dns server,provides,ip address
189,dns server,receives,dns query message
189,dns server,receives,hostname
189,dns server,sends,dns reply message
189,dns server,sends,ip address
189,dns server,supports,recursion
193,dns server,communicates_with,dns client
193,dns server,contains,mapping
193,dns server,forwards,dns query
193,dns server,has_part,cache
193,dns server,has_part,ns record
193,dns server,provides,hostname-to-ip-address translation service
193,dns server,provides,ip address
193,dns server,receives,dns query message
193,dns server,receives,hostname
193,dns server,sends,dns reply message
193,dns server,sends,ip address
193,dns server,supports,recursion
193,dns protocol,provides,hostname resolution
194,local dns server,communicates_with,authoritative dns server
194,local dns server,communicates_with,departmental dns server
194,local dns server,communicates_with,intermediate dns server
194,local dns server,communicates_with,root dns server
194,local dns server,communicates_with,tld server
194,local dns server,forwards,authoritative dns server
194,local dns server,forwards,authoritative server
194,local dns server,forwards,tld server
194,local dns server,receives,dns query
194,local dns server,sends,dns response
194,tld server,is_a,dns server
194,tld server,provides,ip address
194,root dns server,part_of,hierarchical architecture
194,root dns server,provides,ip address
195,local dns server,communicates_with,authoritative dns server
195,local dns server,communicates_with,departmental dns server
195,local dns server,communicates_with,intermediate dns server
195,local dns server,communicates_with,root dns server
195,local dns server,communicates_with,tld server
195,local dns server,forwards,authoritative dns server
195,local dns server,forwards,authoritative server
195,local dns server,forwards,tld server
195,local dns server,receives,dns query
195,local dns server,sends,dns response
195,http request,contains,cookie header line
195,dns query,contains,hostname
196,p2p architecture,enables,self-scaling
198,bittorrent,provides,file distribution
198,bittorrent,implements,p2p architecture
199,server,communicates_with,client
199,server,controls,timeout interval
199,server,has_part,storage
199,server,implements,http
199,server,is_a,host
199,server,operates_at,application layer
199,server,provides,email service
199,server,receives,packet
199,server,receives,request message
199,server,receives,udp packet
199,server,sends,file
199,server,sends,frame
199,server,sends,html file
199,server,sends,packet
199,server,sends,response message
199,server,sends,tcp segment
199,server,sends,udp packet
201,server,communicates_with,client
201,server,controls,timeout interval
201,server,has_part,storage
201,server,implements,http
201,server,is_a,host
201,server,operates_at,application layer
201,server,provides,email service
201,server,receives,packet
201,server,receives,request message
201,server,receives,udp packet
201,server,sends,file
201,server,sends,frame
201,server,sends,html file
201,server,sends,packet
201,server,sends,response message
201,server,sends,tcp segment
201,server,sends,udp packet
203,p2p architecture,enables,self-scaling
203,peer,connects_to,neighboring peer
203,peer,receives,chunk
203,peer,receives,file
203,peer,sends,bit
203,peer,sends,chunk
203,peer,sends,file
203,server,communicates_with,client
203,server,controls,timeout interval
203,server,has_part,storage
203,server,implements,http
203,server,is_a,host
203,server,operates_at,application layer
203,server,provides,email service
203,server,receives,packet
203,server,receives,request message
203,server,receives,udp packet
203,server,sends,file
203,server,sends,frame
203,server,sends,html file
203,server,sends,packet
203,server,sends,response message
203,server,sends,tcp segment
203,server,sends,udp packet
205,server,communicates_with,client
205,server,controls,timeout interval
205,server,has_part,storage
205,server,implements,http
205,server,is_a,host
205,server,operates_at,application layer
205,server,provides,email service
205,server,receives,packet
205,server,receives,request message
205,server,receives,udp packet
205,server,sends,file
205,server,sends,frame
205,server,sends,html file
205,server,sends,packet
205,server,sends,response message
205,server,sends,tcp segment
205,server,sends,udp packet
208,p2p architecture,enables,self-scaling
209,bittorrent,provides,file distribution
209,bittorrent,implements,p2p architecture
209,torrent,has_part,chunk
209,p2p architecture,enables,self-scaling
210,bittorrent,provides,file distribution
210,bittorrent,implements,p2p architecture
211,tracker,sends,ip address
211,torrent,has_part,chunk
212,tracker,sends,ip address
216,bittorrent,provides,file distribution
216,bittorrent,implements,p2p architecture
218,bittorrent,provides,file distribution
218,bittorrent,implements,p2p architecture
219,bittorrent,provides,file distribution
219,bittorrent,implements,p2p architecture
225,http request,contains,cookie header line
227,dash,provides,streaming
227,dash,runs_on,http
228,dash,provides,streaming
228,dash,runs_on,http
231,data center,contains,host
231,data center,enables,streaming video service
231,data center,provides,web-based email
238,cdn,provides,streaming
238,browser,communicates_with,http server
238,browser,communicates_with,origin server
238,browser,communicates_with,web cache
238,browser,communicates_with,web proxy
238,browser,communicates_with,web server
238,browser,connects_to,web cache
238,browser,is_a,client
238,browser,manages,cookie file
238,browser,receives,http response
238,browser,sends,cookie
238,browser,sends,cookie header line
238,browser,sends,header line
238,browser,sends,http request
238,url,has_part,hostname
238,url,has_part,path name
239,dns,has_part,dns server
239,dns,maps_to,ip address
239,dns,operates_at,application layer
239,dns,provides,directory service
239,dns,provides,host aliasing
239,dns,provides,hostname-to-ip-address translation service
239,dns,provides,load distribution
239,dns,provides,mail server aliasing
239,dns,runs_on,udp
240,http,enables,cookie
240,http,enables,streaming
240,http,operates_at,application layer
240,http,provides,conditional get
240,http,runs_on,tcp
240,http,supports,persistent connection
240,http,supports,pipelining
240,dns query,contains,hostname
241,local dns server,communicates_with,authoritative dns server
241,local dns server,communicates_with,departmental dns server
241,local dns server,communicates_with,intermediate dns server
241,local dns server,communicates_with,root dns server
241,local dns server,communicates_with,tld server
241,local dns server,forwards,authoritative dns server
241,local dns server,forwards,authoritative server
241,local dns server,forwards,tld server
241,local dns server,receives,dns query
241,local dns server,sends,dns response
241,authoritative dns server,has_part,dns record
241,authoritative dns server,part_of,hierarchical architecture
241,authoritative dns server,provides,ip address
248,content processing,enables,streaming
249,http,enables,cookie
249,http,enables,streaming
249,http,operates_at,application layer
249,http,provides,conditional get
249,http,runs_on,tcp
249,http,supports,persistent connection
249,http,supports,pipelining
249,dash,provides,streaming
249,dash,runs_on,http
251,dash,provides,streaming
251,dash,runs_on,http
253,ip address,identifies,host
253,ip address,identifies,server
253,ip address,identifies,web server
254,dash,provides,streaming
254,dash,runs_on,http
258,dash,provides,streaming
258,dash,runs_on,http
259,http,enables,cookie
259,http,enables,streaming
259,http,operates_at,application layer
259,http,provides,conditional get
259,http,runs_on,tcp
259,http,supports,persistent connection
259,http,supports,pipelining
263,tcp,provides,congestion control
263,tcp,provides,reliable data transfer
263,udp,provides,unreliable data transfer service
264,udp,provides,unreliable data transfer service
264,tcp,provides,congestion control
264,tcp,provides,reliable data transfer
266,udp,provides,unreliable data transfer service
266,tcp,provides,congestion control
266,tcp,provides,reliable data transfer
268,packet,contains,client address
268,ip address,identifies,host
268,ip address,identifies,server
268,ip address,identifies,web server
268,socket,connects_to,transport layer
268,socket,part_of,host
268,socket,sends,packet
269,port number,identifies,mail server
269,port number,identifies,welcoming socket
269,socket,connects_to,transport layer
269,socket,part_of,host
269,socket,sends,packet
270,ip address,identifies,host
270,ip address,identifies,server
270,ip address,identifies,web server
270,udp,provides,unreliable data transfer service
271,client,communicates_with,cdn
271,client,communicates_with,dns server
271,client,communicates_with,server
271,client,connects_to,isp
271,client,connects_to,mail server
271,client,connects_to,server
271,client,connects_to,web cache
271,client,has_part,buffer
271,client,implements,http
271,client,implements,rate determination algorithm
271,client,measures,rtt
271,client,measures,throughput
271,client,receives,header line
271,client,receives,http response
271,client,receives,ip address
271,client,receives,manifest file
271,client,receives,packet
271,client,receives,response message
271,client,requires,smtp
271,client,sends,hostname
271,client,sends,http request message
271,client,sends,packet
271,client,sends,request message
271,client,sends,tcp segment
271,client,sends,udp packet
271,server,communicates_with,client
271,server,controls,timeout interval
271,server,has_part,storage
271,server,implements,http
271,server,is_a,host
271,server,operates_at,application layer
271,server,provides,email service
271,server,receives,packet
271,server,receives,request message
271,server,receives,udp packet
271,server,sends,file
271,server,sends,frame
271,server,sends,html file
271,server,sends,packet
271,server,sends,response message
271,server,sends,tcp segment
271,server,sends,udp packet
271,socket,connects_to,transport layer
271,socket,part_of,host
271,socket,sends,packet
272,client,communicates_with,cdn
272,client,communicates_with,dns server
272,client,communicates_with,server
272,client,connects_to,isp
272,client,connects_to,mail server
272,client,connects_to,server
272,client,connects_to,web cache
272,client,has_part,buffer
272,client,implements,http
272,client,implements,rate determination algorithm
272,client,measures,rtt
272,client,measures,throughput
272,client,receives,header line
272,client,receives,http response
272,client,receives,ip address
272,client,receives,manifest file
272,client,receives,packet
272,client,receives,response message
272,client,requires,smtp
272,client,sends,hostname
272,client,sends,http request message
272,client,sends,packet
272,client,sends,request message
272,client,sends,tcp segment
272,client,sends,udp packet
272,server,communicates_with,client
272,server,controls,timeout interval
272,server,has_part,storage
272,server,implements,http
272,server,is_a,host
272,server,operates_at,application layer
272,server,provides,email service
272,server,receives,packet
272,server,receives,request message
272,server,receives,udp packet
272,server,sends,file
272,server,sends,frame
272,server,sends,html file
272,server,sends,packet
272,server,sends,response message
272,server,sends,tcp segment
272,server,sends,udp packet
273,hostname,identifies,host
